ID,RESOURCE,MGR_ID,ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE
9794,32270,4100,118290,118291,124668,118728,303050,118295,118730
9795,113912,49574,117961,118052,118391,120773,118959,118960,120774
9796,25993,5730,117961,118446,125872,124305,120579,118762,124307
9797,16387,6699,117961,118343,119993,117905,117906,290919,117908
9798,43452,1930,122880,122974,122870,120097,281292,270488,120099
9799,43425,13812,117961,118225,118320,120690,120691,290919,120692
9800,21307,4659,117961,118225,120663,118321,117906,290919,118322
9801,19741,13827,117961,118343,118514,118685,122058,308574,118687
9802,22402,70062,117961,118386,118746,117905,240983,290919,117908
9803,79285,231,117961,118343,6104,118321,117906,290919,118322
9804,6878,4545,117961,118446,120317,117905,117906,290919,117908
9805,5349,7370,117961,118413,118481,118321,117906,290919,118322
9806,17249,4887,117961,118343,118979,119433,133686,118424,119435
9807,16176,141,117961,118225,122273,117905,240983,290919,117908
9808,42508,117445,119062,119091,118535,117905,117906,290919,117908
9809,33054,3116,117961,118300,147589,118912,309291,118424,118914
9810,18381,852,117961,117962,122215,121594,302830,4673,121596
9811,32270,3108,117961,118225,124449,120313,230838,118424,120315
9812,42880,50976,117961,118413,119968,118321,117906,290919,118322
9813,2651,50460,118290,118291,118631,118826,311635,118424,118828
9814,27124,86299,117961,118327,120318,117905,117906,290919,117908
9815,74728,108868,119062,119091,120297,117905,117906,290919,117908
9816,45019,1065,117961,118327,126310,118641,306399,118643,118644
9817,79363,3788,117961,118343,120722,118321,117906,290919,118322
9818,34327,8229,117961,118300,121305,118784,124402,290919,118786
9819,81267,95343,118887,118888,120211,117985,128869,19793,117987
9820,41378,15422,117961,118052,122392,118054,118054,117887,118055
9821,81364,2931,117961,118343,119796,117905,117906,290919,117908
9822,78563,3918,117961,118343,118660,118826,158101,118424,118828
9823,42085,1652,117961,118327,118507,179731,131099,117887,117973
9824,17292,182078,120810,120811,121014,119219,209654,119221,119222
9825,3853,49802,117961,118343,118514,307024,294485,118331,118332
9826,80485,14800,117961,117962,118352,118784,117906,290919,118786
9827,41289,71401,91261,118026,118202,118321,117906,290919,118322
9828,3853,25293,117961,118386,123072,121414,130802,118704,121416
9829,26437,41407,118212,118213,118128,124246,124246,19721,124247
9830,45567,8553,119062,119091,118514,117905,117906,290919,117908
9831,23964,3993,117961,118343,119598,124576,124577,118424,124578
9832,391,607,117926,118124,117884,117879,117886,19721,117880
9833,34832,49024,117882,123999,118552,118054,311261,117887,118055
9834,25536,1915,117961,118300,119181,149228,149229,118643,149230
9835,80774,3000,117961,118225,120551,118321,118448,290919,118322
9836,23497,20560,117876,117877,117878,117879,117879,19721,117880
9837,23166,18047,117902,118041,118783,118028,118368,117887,118030
9838,18378,4659,117961,118225,120663,118784,147114,290919,118786
9839,78103,46542,117959,117960,117884,118568,209444,19721,118570
9840,13878,22871,118219,118220,118008,117879,117897,19721,117880
9841,6666,50976,117961,118413,119968,118784,117906,290919,118786
9842,42093,51119,117961,118343,122012,118321,117906,290919,118322
9843,45979,7023,117961,117962,119223,119962,168365,118205,119964
9844,37639,13133,118106,118107,117884,117885,117913,117887,117888
9845,6977,7408,117961,117962,118352,117905,117906,290919,117908
9846,15716,15484,118256,118257,118623,118995,286106,292795,118997
9847,27297,57758,117961,118343,149210,118702,120065,118704,118705
9848,34924,58916,117961,118327,118391,120172,230830,290919,120173
9849,25231,311433,117961,118327,118507,121527,147955,118398,121529
9850,6094,6021,117961,118413,122007,118451,130134,118453,118454
9851,39331,4478,117961,118386,118692,118321,117906,290919,118322
9852,100886,7002,117961,118343,123125,118278,132715,290919,118279
9853,73815,28475,118315,118463,122636,119172,126160,118467,119174
9854,25552,6736,117961,117969,6725,123684,123685,6725,123686
9855,80641,15513,117961,118052,123144,118890,125128,118398,118892
9856,20283,3332,117961,118343,121747,118784,130735,290919,118786
9857,40867,24973,91261,118026,118229,273308,120072,249618,118232
9858,31441,5113,117961,118300,119890,120497,258776,118424,120499
9859,78845,50976,117961,118413,119968,118784,117906,290919,118786
9860,30858,50963,117961,118343,120666,118777,279443,308574,118779
9861,42031,119350,118315,118463,118522,129561,129562,3130,129563
9862,31613,4589,117961,118327,120383,120690,120691,290919,120692
9863,80773,3000,117961,118225,120551,118321,118448,290919,118322
9864,31441,50015,117961,118343,119598,118422,300136,118424,118425
9865,75078,71391,117961,118386,118522,118318,168365,118205,118319
9866,42085,52902,118595,118596,81476,120344,138524,118424,120346
9867,25993,25557,117961,118300,121951,117905,117906,290919,117908
9868,45974,7791,118752,119070,118754,280788,280788,292795,119082
9869,83250,1443,117961,118343,120722,117905,117906,290919,117908
9870,104698,46462,118290,118291,119837,120344,142386,118424,120346
9871,4675,20341,117961,118300,125178,118054,118054,117887,118055
9872,45481,52735,117961,118052,120356,122067,127906,118424,122069
9873,4675,6235,117961,118343,118437,118777,279443,308574,118779
9874,15927,7520,117961,118343,124725,118784,117906,290919,118786
9875,34748,125466,117902,117903,120171,120990,137612,118398,120992
9876,39488,7553,117961,118225,118403,118784,118785,290919,118786
9877,37709,46568,117989,117990,117884,117885,117913,117887,117888
9878,45143,17615,117961,118052,122392,120097,174445,270488,120099
9879,27264,1334,117961,117962,118910,118321,240983,290919,118322
9880,15679,1810,117961,118327,118529,117905,117906,290919,117908
9881,22282,49735,117935,117936,117878,117885,117937,117887,117888
9882,35819,14457,118219,118220,117884,117879,267952,19721,117880
9883,977,1930,122880,122974,122870,120097,159929,270488,120099
9884,25749,15510,118169,118170,118171,130479,146424,119784,130481
9885,34714,1088,117961,118327,119830,118321,117906,290919,118322
9886,43955,14798,117961,118386,118746,121594,126485,4673,121596
9887,27295,5048,117961,118300,118458,119928,310608,118331,119929
9888,74883,17614,117902,118041,118042,118043,118044,270488,118046
9889,23567,7338,117961,118225,118616,118321,240983,290919,118322
9890,79092,2270,117961,118413,120584,118958,118959,118960,118961
9891,4675,18686,117961,118386,121883,118784,118785,290919,118786
9892,43368,3281,117961,118225,275600,119093,120324,119095,119096
9893,84666,5541,117961,118300,118514,117905,117906,290919,117908
9894,23986,2908,117961,118343,118979,120344,129564,118424,120346
9895,22282,14890,117935,117936,117878,117899,117899,19721,117900
9896,114477,3963,117961,118300,125872,120344,311360,118424,120346
9897,38237,47104,117890,117891,117878,117879,117879,19721,117880
9898,35792,1605,117961,118327,128935,118396,235280,118398,118399
9899,15716,46613,118573,118574,117945,117946,144259,292795,117948
9900,23489,5043,117961,118300,118458,118523,129545,118331,118525
9901,36976,54303,117961,118327,118492,120097,126339,270488,120099
9902,29304,29647,117975,117976,117884,117879,117886,19721,117880
9903,35376,112659,118315,118463,123656,118321,117906,290919,118322
9904,79543,2641,117961,118386,118404,118321,117906,290919,118322
9905,75078,24973,91261,118026,118229,273308,118029,249618,118232
9906,37151,1140,117961,117962,118352,118321,117906,290919,118322
9907,20279,58689,117916,118011,117884,117885,117913,117887,117888
9908,25993,50589,118079,118080,117878,117879,121386,19721,117880
9909,34924,7610,117961,118327,120383,117905,117906,290919,117908
9910,33151,46165,118887,118888,118889,118890,126250,118398,118892
9911,74540,5409,117961,118343,119993,118321,117906,290919,118322
9912,78816,58916,117961,118327,118391,120172,230830,290919,120173
9913,41431,7459,5110,117954,122672,118685,223708,308574,118687
9914,43876,50563,118079,118080,117878,117879,304519,19721,117880
9915,42093,4715,117961,118300,125872,118422,249904,118424,118425
9916,31922,101118,117975,117976,118246,179731,118247,117887,117973
9917,75834,123020,117961,118300,118514,118321,117906,290919,118322
9918,41385,55805,117961,118343,118856,118784,121926,290919,118786
9919,4675,770,117961,118300,118437,118054,118054,117887,118055
9920,22429,1816,117961,118413,122007,120690,127922,290919,120692
9921,39445,17002,5110,117954,117895,118568,281735,19721,118570
9922,27010,7915,117961,118300,118597,118834,127160,118424,118836
9923,34817,59029,117887,118178,118320,118784,117906,290919,118786
9924,19720,95480,121785,121786,120299,121122,121788,118612,121124
9925,43876,121729,118358,118359,29113,118054,117886,117887,118055
9926,64721,28527,5110,117954,117895,117885,117955,117887,117888
9927,81401,2649,117961,118413,120526,117905,240983,290919,117908
9928,80882,13854,117961,118052,118821,117905,117906,290919,117908
9929,34613,3722,117961,118300,120059,118636,124718,118638,118639
9930,86219,1915,117961,118300,119181,118321,117906,290919,118322
9931,4675,15504,117961,118386,123656,118321,117906,290919,118322
9932,42085,200077,118725,118726,119076,118834,140820,118424,118836
9933,89861,7265,117961,118343,119598,118321,240983,290919,118322
9934,34924,8433,117961,118327,118929,122551,128532,118762,122552
9935,6104,49346,119062,119091,118535,119962,168365,118205,119964
9936,75078,14839,138798,138799,120539,118321,117906,290919,118322
9937,30629,7393,117902,117903,120428,117905,117906,290919,117908
9938,25751,4482,118169,118170,118171,118172,118173,249618,118175
9939,80562,1409,117961,118300,118437,118321,117906,290919,118322
9940,32270,8453,117961,118343,123125,307024,311622,118331,118332
9941,38719,50281,118079,118080,117878,117879,304519,19721,117880
9942,26417,7554,117961,118225,120551,128230,302830,4673,128231
9943,13878,58503,117975,117976,117884,117879,117886,19721,117880
9944,13878,123367,117932,117933,117878,117899,121756,19721,117900
9945,52717,4576,117961,118327,118391,117905,117906,290919,117908
9946,40000,7253,117961,118225,118403,118321,117906,290919,118322
9947,23096,1397,117961,118300,120722,118321,117906,290919,118322
9948,98552,3966,117961,118343,122012,117905,240983,290919,117908
9949,45481,2908,117961,118343,118979,120344,129564,118424,120346
9950,32642,2498,118169,118170,118623,118047,135042,117887,118049
9951,38205,58078,118185,31010,117912,117885,117913,117887,117888
9952,79299,123313,118169,118170,125857,118172,118173,249618,118175
9953,27714,5742,117961,118327,120559,118685,279443,308574,118687
9954,34924,26320,117961,118327,118391,117905,240983,290919,117908
9955,103427,2296,117961,118413,277693,118958,118959,118960,118961
9956,4675,7346,117961,118343,123125,118259,117906,290919,118261
9957,24016,13844,117961,118327,119995,118523,310608,118331,118525
9958,18313,17156,117961,118300,118810,123082,197687,19793,123084
9959,80507,3332,117961,118343,121747,117905,117906,290919,117908
9960,23987,5043,117961,118300,118458,120344,310997,118424,120346
9961,35792,46185,118887,118888,118889,118890,311441,118398,118892
9962,45609,3838,117961,118225,119924,118321,118448,290919,118322
9963,83509,17788,117961,118446,119961,132671,118260,290919,132673
9964,33241,15967,117961,118300,124942,118321,240983,290919,118322
9965,39333,5423,117961,118327,118391,118321,117906,290919,118322
9966,42313,6227,117961,118343,120722,118784,121347,290919,118786
9967,6016,6018,117961,118413,122007,118784,117906,290919,118786
9968,4675,5919,117961,118446,16232,118321,117906,290919,118322
9969,40467,46149,117961,118327,4674,118451,130134,118453,118454
9970,80185,1443,117961,118343,120722,118784,117906,290919,118786
9971,20351,2068,117980,118076,131868,119192,276422,119184,119194
9972,41457,7490,118349,118350,122672,130857,125539,308574,130858
9973,99989,28163,118315,118316,120361,117905,175154,290919,117908
9974,34954,58916,117961,118327,118391,118321,117906,290919,118322
9975,76860,6453,125714,125715,118910,118784,229339,290919,118786
9976,43000,77950,117916,118150,117941,118568,281735,19721,118570
9977,5112,2296,117961,118413,277693,118958,118959,118960,118961
9978,23986,3993,117961,118343,119598,124576,124577,118424,124578
9979,25320,46462,118290,118291,119837,120344,142386,118424,120346
9980,80721,1397,117961,118300,120722,118321,117906,290919,118322
9981,35625,310697,117961,118343,118856,118784,121926,290919,118786
9982,44722,70243,183723,119256,118492,118451,125738,118453,118454
9983,80085,23338,117961,118052,118867,122129,270992,121916,122131
9984,74754,2983,117961,118343,118700,117905,240983,290919,117908
9985,75815,27619,117961,118413,118414,118784,117906,290919,118786
9986,44944,15886,117961,118052,120356,122067,237245,118424,122069
9987,5410,4669,117961,118327,118391,118321,117906,290919,118322
9988,34451,15764,91261,118026,119362,119363,307210,118667,119365
9989,73165,5541,117961,118300,118514,118321,117906,290919,118322
9990,35792,1930,122880,122974,122870,120097,159929,270488,120099
9991,34808,3486,118752,119070,118042,118043,118043,270488,118046
9992,79092,20447,117961,118327,120283,120647,135585,118398,120649
9993,1019,6299,117961,117962,118501,117905,117906,290919,117908
9994,28325,21135,117961,118343,119218,118321,117906,290919,118322
9995,1937,25,117961,117962,122224,117905,240983,290919,117908
9996,41371,56602,118079,118080,117878,117879,120319,19721,117880
9997,45237,12139,118742,118743,118008,117899,117897,19721,117900
9998,40919,38364,118315,118463,118464,118777,156150,308574,118779
9999,15740,5432,117961,118327,118391,118321,117906,290919,118322
10000,39631,55638,119280,119281,118623,118995,136748,292795,118997
10001,32270,4951,117961,118343,120126,119433,133686,118424,119435
10002,20331,46149,117961,118327,4674,118784,174486,290919,118786
10003,23181,53240,117876,117877,117878,117879,167135,19721,117880
10004,31441,4950,117961,118343,118911,118912,309291,118424,118914
10005,3853,873,117961,118413,120526,118685,279443,308574,118687
10006,42006,51301,118290,118291,121108,118293,118294,118295,118296
10007,23701,7434,117961,118300,118514,118259,287351,290919,118261
10008,14354,13905,117916,118011,117941,118568,133951,19721,118570
10009,15064,4378,117961,118327,118507,118054,120238,117887,118055
10010,77946,311651,117980,118076,117920,127389,127390,19721,127391
10011,80313,83351,117961,118386,119954,118054,118054,117887,118055
10012,7543,25607,117961,118343,118856,118321,117906,290919,118322
10013,39487,7012,117961,118225,120050,118777,279443,308574,118779
10014,4675,32242,117961,118327,118929,118321,117906,290919,118322
10015,37951,20439,117890,118102,117878,117879,117879,19721,117880
10016,34310,11697,117951,117952,118810,134067,305581,19793,134069
10017,31441,5114,117961,118300,119890,118422,300136,118424,118425
10018,32303,79116,118169,118170,118042,118043,129174,270488,118046
10019,31642,6047,117961,118413,120370,118784,117906,290919,118786
